fold,model,ItemCode,profit_rank,weight,scale,actual_total,pred_total,signed_bias,rmsse,weighted_rmsse,active_days,days_since_last_sale,total_profit,positive_profit,zero_scale_flag
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13462,3316,3.4377173278044494e-05,0.07780979827089338,0.0,0.0,0.0,0.0,0.0,11,821,4623243.22,4623243.22,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14929,10532,0.0,0.07060518731988473,2.0,0.0,-2.0,1.0058140024776823,0.0,17,89,-5338314.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14928,10532,0.0,0.01440922190201729,0.0,0.0,0.0,0.0,0.0,2,296,-1800065.7999999998,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13466,10520,3.4278700312847724e-08,0.001440922190201729,0.0,0.0,0.0,0.0,0.0,1,544,4610.0,4610.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13467,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13468,10532,0.0,0.001440922190201729,0.0,0.0,0.0,0.0,0.0,1,296,-388015.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13469,10532,0.0,0.01729106628242075,0.0,0.0,0.0,0.0,0.0,3,297,-896722.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13470,10532,0.0,0.1340057636887608,0.0,0.0,0.0,0.0,0.0,5,688,-4204450.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13471,8809,2.3670074602795017e-06,0.004322766570605188,0.0,0.0,0.0,0.0,0.0,3,314,318329.0,318329.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13476,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13507,9644,1.1494815623997434e-06,0.0345821325648415,0.0,0.0,0.0,0.0,0.0,4,265,154589.0,154589.0,0
