fold,model,ItemCode,profit_rank,weight,scale,actual_total,pred_total,signed_bias,rmsse,weighted_rmsse,active_days,days_since_last_sale,total_profit,positive_profit,zero_scale_flag
recent_2025,recent21_sunday0,SKU-06115,9802,2.634551314528309e-06,0.002357100766057749,0.0,0.0,0.0,0.0,0.0,2,213,439972.0,439972.0,0
recent_2025,recent21_sunday0,SKU-06103,11788,1.0128954359188534e-06,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,1017,169154.28000000003,169154.28000000003,0
recent_2025,recent21_sunday0,SKU-06104,13798,0.0,0.0035356511490866236,0.0,0.0,0.0,0.0,0.0,1,52,0.0,0.0,0
recent_2025,recent21_sunday0,SKU-06105,2683,4.7524931473011246e-05,0.04242781378903948,0.0,0.0,0.0,0.0,0.0,25,100,7936698.38,7936698.38,0
recent_2025,recent21_sunday0,SKU-06107,3897,2.672519423383264e-05,0.016499705362404242,0.0,0.0,0.0,0.0,0.0,16,22,4463127.02,4463127.02,0
recent_2025,recent21_sunday0,SKU-06109,3519,3.139580386017776e-05,0.043606364172068354,0.0,0.0,0.0,0.0,0.0,24,60,5243122.25,5243122.25,0
recent_2025,recent21_sunday0,SKU-06110,12171,7.923438287914117e-07,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,409,132322.0,132322.0,0
recent_2025,recent21_sunday0,SKU-06111,12021,8.850440208495716e-07,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,371,147803.0,147803.0,0
recent_2025,recent21_sunday0,SKU-06112,12021,8.850440208495716e-07,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,346,147803.0,147803.0,0
recent_2025,recent21_sunday0,SKU-06113,8165,5.025037831685742e-06,0.008249852681202121,0.0,0.0,0.0,0.0,0.0,4,141,839185.0,839185.0,0
recent_2025,recent21_sunday0,SKU-06114,13798,0.0,0.0035356511490866236,0.0,0.0,0.0,0.0,0.0,1,135,0.0,0.0,0
recent_2025,recent21_sunday0,SKU-06116,10807,1.6880824134944729e-06,0.0035356511490866236,0.0,0.0,0.0,0.0,0.0,2,633,281911.0,281911.0,0
recent_2025,recent21_sunday0,SKU-06131,3294,3.487240519258532e-05,0.02592810842663524,0.0,0.0,0.0,0.0,0.0,19,22,5823717.22,5823717.22,0
recent_2025,recent21_sunday0,SKU-06117,5561,1.3392032856023457e-05,0.007071302298173247,0.0,0.0,0.0,0.0,0.0,7,821,2236479.3,2236479.3,0
recent_2025,recent21_sunday0,SKU-06118,8823,3.8851853480308425e-06,0.002357100766057749,0.0,0.0,0.0,0.0,0.0,2,619,648828.8,648828.8,0
recent_2025,recent21_sunday0,SKU-06119,13798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,42,0.0,0.0,1
recent_2025,recent21_sunday0,SKU-06120,11038,1.5036629831578164e-06,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,1186,251112.82,251112.82,0
recent_2025,recent21_sunday0,SKU-06121,3865,2.703135055516931e-05,0.020035356511490868,0.0,0.0,0.0,0.0,0.0,15,211,4514255.35,4514255.35,0
recent_2025,recent21_sunday0,SKU-06122,11957,8.981996517488531e-07,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,213,150000.0,150000.0,0
recent_2025,recent21_sunday0,SKU-06126,11549,1.1499829781270917e-06,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,358,192048.0,192048.0,0
recent_2025,recent21_sunday0,SKU-06127,9416,3.100340648011858e-06,0.002357100766057749,0.0,0.0,0.0,0.0,0.0,2,144,517759.16,517759.16,0
recent_2025,recent21_sunday0,SKU-06128,6411,9.650572565987348e-06,0.011785503830288745,0.0,0.0,0.0,0.0,0.0,6,228,1611652.69,1611652.69,0
recent_2025,recent21_sunday0,SKU-06130,12548,5.987997678325688e-07,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,154,100000.0,100000.0,0
recent_2025,recent21_sunday0,SKU-06169,12421,6.714641196590509e-07,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,540,112135.0,112135.0,0
recent_2025,recent21_sunday0,SKU-06174,11287,1.322473598528802e-06,0.002357100766057749,0.0,0.0,0.0,0.0,0.0,2,406,220854.06,220854.06,0
recent_2025,recent21_sunday0,SKU-06101,9703,2.7441690371471823e-06,0.002357100766057749,0.0,0.0,0.0,0.0,0.0,2,346,458278.24,458278.24,0
recent_2025,recent21_sunday0,SKU-06175,7310,6.967873738166856e-06,0.016499705362404242,0.0,0.0,0.0,0.0,0.0,14,45,1163640.02,1163640.02,0
recent_2025,recent21_sunday0,SKU-06211,2323,5.6885977944094033e-05,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,205,9500000.0,9500000.0,0
recent_2025,recent21_sunday0,SKU-06212,4235,2.3095094233619776e-05,0.0035356511490866236,0.0,0.0,0.0,0.0,0.0,2,539,3856897.66,3856897.66,0
recent_2025,recent21_sunday0,SKU-06213,1619,9.18301516241732e-05,0.004714201532115498,0.0,0.0,0.0,0.0,0.0,4,255,15335702.610000001,15335702.610000001,0
recent_2025,recent21_sunday0,SKU-06214,5178,1.556879396364679e-05,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,108,2600000.0,2600000.0,0
recent_2025,recent21_sunday0,SKU-06216,1477,0.0001026729963240512,0.0035356511490866236,0.0,0.0,0.0,0.0,0.0,3,1056,17146465.619999997,17146465.619999997,0
recent_2025,recent21_sunday0,SKU-06217,6974,7.904156935389908e-06,0.0035356511490866236,0.0,0.0,0.0,0.0,0.0,2,35,1320000.0,1320000.0,0
recent_2025,recent21_sunday0,SKU-06218,5667,1.2830123345487752e-05,0.002357100766057749,0.0,0.0,0.0,0.0,0.0,2,813,2142640.0,2142640.0,0
recent_2025,recent21_sunday0,SKU-06220,1447,0.00010575116449449982,0.020035356511490868,0.0,0.0,0.0,0.0,0.0,17,125,17660521.96,17660521.96,0
recent_2025,recent21_sunday0,SKU-06222,4150,2.4054324994825567e-05,0.0058927519151443725,0.0,0.0,0.0,0.0,0.0,5,310,4017089.9,4017089.9,0
recent_2025,recent21_sunday0,SKU-06224,4336,2.1982205224470566e-05,0.007071302298173247,0.0,0.0,0.0,0.0,0.0,4,394,3671044.3800000004,3671044.3800000004,0
recent_2025,recent21_sunday0,SKU-06225,3931,2.6378704496654102e-05,0.0035356511490866236,0.0,0.0,0.0,0.0,0.0,3,63,4405262.98,4405262.98,0
recent_2025,recent21_sunday0,SKU-06226,4600,1.949391057359543e-05,0.004714201532115498,0.0,0.0,0.0,0.0,0.0,4,94,3255497.35,3255497.35,0
recent_2025,recent21_sunday0,SKU-06227,8153,5.046618575318428e-06,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,272,842789.0,842789.0,0
recent_2025,recent21_sunday0,SKU-06228,1916,7.415653875220955e-05,0.01885680612846199,0.0,0.0,0.0,0.0,0.0,14,928,12384196.31,12384196.31,0
recent_2025,recent21_sunday0,SKU-06229,13798,0.0,0.008249852681202121,0.0,0.0,0.0,0.0,0.0,6,386,0.0,0.0,0
recent_2025,recent21_sunday0,SKU-06230,6100,1.0857694874240304e-05,0.004714201532115498,0.0,0.0,0.0,0.0,0.0,3,568,1813243.0,1813243.0,0
recent_2025,recent21_sunday0,SKU-06232,1182,0.0001314875867793804,0.05657041838538598,0.0,0.0,0.0,0.0,0.0,47,737,21958523.34,21958523.34,0
recent_2025,recent21_sunday0,SKU-06236,6447,9.515975072733665e-06,0.009428403064230996,0.0,0.0,0.0,0.0,0.0,4,374,1589174.81,1589174.81,0
recent_2025,recent21_sunday0,SKU-06237,7603,6.2170984694984285e-06,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,547,1038260.0,1038260.0,0
recent_2025,recent21_sunday0,SKU-06239,4467,2.0741316178149692e-05,0.0035356511490866236,0.0,0.0,0.0,0.0,0.0,3,225,3463815.0,3463815.0,0
recent_2025,recent21_sunday0,SKU-06240,3868,2.7006527131153887e-05,0.008249852681202121,0.0,0.0,0.0,0.0,0.0,5,735,4510109.82,4510109.82,0
recent_2025,recent21_sunday0,SKU-06241,5012,1.655798405447671e-05,0.008249852681202121,0.0,0.0,0.0,0.0,0.0,4,415,2765195.47,2765195.47,0
recent_2025,recent21_sunday0,SKU-06242,6416,9.63556281148695e-06,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,601,1609146.0499999998,1609146.0499999998,0
recent_2025,recent21_sunday0,SKU-06210,2280,5.838297736367545e-05,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,633,9750000.0,9750000.0,0
recent_2025,recent21_sunday0,SKU-06209,1722,8.427962661019263e-05,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,867,14074759.399999999,14074759.399999999,0
recent_2025,recent21_sunday0,SKU-06207,3146,3.761512255945535e-05,0.004714201532115498,0.0,0.0,0.0,0.0,0.0,4,207,6281753.03,6281753.03,0
recent_2025,recent21_sunday0,SKU-06191,8560,4.290136864622509e-06,0.0058927519151443725,0.0,0.0,0.0,0.0,0.0,5,673,716456.0,716456.0,0
recent_2025,recent21_sunday0,SKU-06177,8169,5.019361209886689e-06,0.009428403064230996,0.0,0.0,0.0,0.0,0.0,5,559,838237.0,838237.0,0
recent_2025,recent21_sunday0,SKU-06178,9320,3.203985941746369e-06,0.0058927519151443725,0.0,0.0,0.0,0.0,0.0,5,81,535068.0,535068.0,0
recent_2025,recent21_sunday0,SKU-06179,11607,1.1150669636647746e-06,0.004714201532115498,0.0,0.0,0.0,0.0,0.0,1,540,186217.0,186217.0,0
recent_2025,recent21_sunday0,SKU-06182,12530,6.083027201480716e-07,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,540,101587.0,101587.0,0
recent_2025,recent21_sunday0,SKU-06184,3539,3.1128366530628905e-05,0.11785503830288745,0.0,0.0,0.0,0.0,0.0,42,106,5198460.02,5198460.02,0
recent_2025,recent21_sunday0,SKU-06185,12374,7.005957283641055e-07,0.002357100766057749,0.0,0.0,0.0,0.0,0.0,2,53,117000.0,117000.0,0
recent_2025,recent21_sunday0,SKU-06187,9815,2.623898666658568e-06,0.008249852681202121,0.0,0.0,0.0,0.0,0.0,7,209,438193.0,438193.0,0
recent_2025,recent21_sunday0,SKU-06188,10917,1.598476159956727e-06,0.002357100766057749,0.0,0.0,0.0,0.0,0.0,2,406,266946.69,266946.69,0
