bucket_name,bucket_label,sku_count,weight_sum,actual_total,pred_total,signed_bias,bias_ratio,segment_wrmsse,mean_rmsse,mean_weighted_rmsse,family_name,model,fold
profit_rank,rank_501_1000,500,0.1140964993953735,8585.0,6221.714285714285,-2363.2857142857147,0.7247191946085364,0.059113920501019754,0.5030525203200618,0.00011822784100203951,profit_rank,recent21_sunday0,recent_2025
profit_rank,rank_501_1000,500,0.1140964993953735,8585.0,6459.628571428573,-2125.3714285714277,0.752431982694068,0.05921404730841538,0.5040635965027663,0.00011842809461683077,profit_rank,recent18_21_28_w35_50_15_sunday0,recent_2025
profit_rank,rank_501_1000,500,0.1140964993953735,8585.0,6359.142857142857,-2225.857142857143,0.7407271819618937,0.05925180666874519,0.5043551396816356,0.00011850361333749037,profit_rank,recent56_sunday0,recent_2025
profit_rank,rank_501_1000,500,0.1140964993953735,8585.0,6161.714285714287,-2423.2857142857133,0.7177302604210003,0.05930318069619177,0.5042653839453524,0.00011860636139238353,profit_rank,recent84_sunday0,recent_2025
profit_rank,rank_501_1000,500,0.1140964993953735,8585.0,6608.0,-1977.0000000000007,0.7697146185206756,0.059426394061662405,0.5059069328493063,0.00011885278812332481,profit_rank,recent14_18_21_w20_45_35_sunday0,recent_2025
profit_rank,rank_501_1000,500,0.1140964993953735,8585.0,6912.0,-1673.0000000000005,0.8051252184041934,0.05962964890178507,0.5076818899710881,0.00011925929780357014,profit_rank,recent18_sunday0,recent_2025
profit_rank,rank_501_1000,500,0.1140964993953735,8585.0,6600.000000000001,-1984.9999999999993,0.7687827606290042,0.05990575059356099,0.5101880515651392,0.00011981150118712199,profit_rank,recent14_sunday0,recent_2025
profit_rank,rank_001_100,100,0.39626480037253003,47657.0,24525.142857142866,-23131.85714285713,0.5146178495738898,0.3117749382819144,0.7504507354300123,0.003117749382819144,profit_rank,recent84_sunday0,seasonal_2024
profit_rank,rank_001_100,100,0.39626480037253003,47657.0,26358.0,-21298.999999999996,0.5530771974736135,0.3166691688948642,0.7552587633425566,0.0031666916889486417,profit_rank,recent56_sunday0,seasonal_2024
profit_rank,rank_001_100,100,0.39626480037253003,47657.0,23779.214285714275,-23877.785714285725,0.49896582423808206,0.3196426639258864,0.758736509432111,0.003196426639258864,profit_rank,recent21_28_56_w25_50_25_sunday0,seasonal_2024
profit_rank,rank_001_100,100,0.39626480037253003,47657.0,23498.34285714286,-24158.65714285714,0.49307222143951274,0.3202636679459247,0.7595581819509978,0.003202636679459247,profit_rank,recent21_28_56_w35_45_20_sunday0,seasonal_2024
profit_rank,rank_001_100,100,0.39626480037253003,47657.0,23355.42857142857,-24301.57142857143,0.4900734114910416,0.3203247308871698,0.763097532691033,0.003203247308871698,profit_rank,recent28_sunday0,seasonal_2024
profit_rank,rank_001_100,100,0.39626480037253003,47657.0,22303.999999999996,-25353.000000000007,0.4680109952367962,0.3220207585381194,0.7666352693831258,0.003220207585381194,profit_rank,recent18_sunday0,seasonal_2024
profit_rank,rank_001_100,100,0.39626480037253003,47657.0,22701.714285714283,-24955.285714285717,0.47635634399383686,0.32207030536664044,0.7631871818894044,0.0032207030536664043,profit_rank,recent21_28_w50_50_sunday0,seasonal_2024
profit_rank,rank_001_100,100,0.39626480037253003,47657.0,22333.71428571428,-25323.28571428572,0.4686344983048509,0.32284733261667886,0.765183965442052,0.003228473326166789,profit_rank,recent18_21_28_w35_50_15_sunday0,seasonal_2024
profit_rank,rank_001_100,100,0.39626480037253003,47657.0,20916.114285714288,-26740.885714285712,0.43888860578119243,0.3237707986520863,0.765644181855452,0.003237707986520863,profit_rank,recent14_18_21_w20_45_35_sunday0,seasonal_2024
profit_rank,rank_001_100,100,0.39626480037253003,47657.0,22048.000000000007,-25608.999999999993,0.46263927649663233,0.32465902186907036,0.7668713873275022,0.0032465902186907037,profit_rank,recent21_sunday0,seasonal_2024
